data_ymd;ano;mes;area;epoca;recuperacao;ndvi;Frequencia
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,296703297;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,12;0,984313725
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,463414634;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,402439024;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,530120482;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,25443787;0,858823529
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,413793103;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;-0,035897436;0,917647059
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,018404908;1,709803922
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,278106509;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,256830601;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,34939759;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,12195122;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,234899329;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,170731707;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,349112426;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,233532934;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,288888889;1,717647059
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,369863014;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,211764706;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,032258065;0,898039216
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,398773006;3
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,20754717;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,390804598;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,341614907;2
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,418994413;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,302325581;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,363057325;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,230769231;1,964705882
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,239130435;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,305389222;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,253333333;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,418918919;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,467391304;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,127516779;0,996078431
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,342465753;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,0625;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,186046512;0,952941176
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,213872832;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,475935829;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,287356322;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,51552795;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,283950617;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,383647799;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,455696203;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,371794872;2
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,157894737;0,898039216
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,171875;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,535714286;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,525423729;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,555555556;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,494382022;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,289617486;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,116022099;0,898039216
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,452380952;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,168674699;1,647058824
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,157024793;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0,389830508;1
2014-10-08 00:00:00 UTC;2014;10;prada;chuvoso;em_recuperacao;0;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,477124183;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,470198675;1,007843137
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,459459459;3
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,440559441;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,445945946;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,434482759;2,588235294
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,461538462;1,380392157
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,375796178;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,351724138;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,452054795;3
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,453333333;2,203921569
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,483870968;2,482352941
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,474358974;1,909803922
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,469387755;1,074509804
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,460526316;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,5;0,91372549
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,441176471;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,2;0,984313725
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,455782313;2,466666667
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,402777778;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,438356164;4
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,454545455;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,5125;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,283018868;0,976470588
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,48;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,472972973;3,717647059
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,406451613;0,839215686
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,496855346;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,424460432;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,458333333;1,788235294
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,381294964;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,463087248;5
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,444444444;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,420689655;0,737254902
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,480519481;2,57254902
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,481012658;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,462068966;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,44;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,410071942;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,44966443;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,448275862;1,141176471
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,432258065;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,49044586;1,466666667
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,487179487;0,807843137
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,473684211;3
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,493506494;2,043137255
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,414285714;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,486842105;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,404255319;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,458064516;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,412587413;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,320261438;0,996078431
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,416666667;1,17254902
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,446808511;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,450704225;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,477707006;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,466666667;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,442176871;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,422535211;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,460992908;0,823529412
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,459119497;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,424657534;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,246575342;0,992156863
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,355704698;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,376811594;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,408450704;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,436241611;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,414965986;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,380645161;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,393103448;1
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,443708609;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,432432432;2
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,476510067;2,42745098
2014-10-08 00:00:00 UTC;2014;10;ucdb;chuvoso;em_recuperacao;0,426573427;3
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,477124183;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,484662577;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,296551724;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,487804878;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,445945946;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,456953642;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,475;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,461538462;1,623529412
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,48427673;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,140939597;1,68627451
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,12;0,941176471
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,453333333;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,194630872;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,474358974;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,460526316;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,441558442;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,438356164;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,2;0,976470588
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,471698113;1,623529412
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,234899329;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,455782313;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,454545455;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,49382716;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,170068027;0,819607843
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,4;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,414634146;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,496855346;0,960784314
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,189542484;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,341614907;0,717647059
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,467532468;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,398601399;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,283783784;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,481012658;2,247058824
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,44966443;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,447368421;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,49044586;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,509433962;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,464052288;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,473684211;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,470967742;3
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,486842105;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,161290323;0,960784314
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,493670886;3
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,251533742;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,412587413;0,749019608
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,375;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,2875;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,450980392;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,481481481;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,328671329;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,333333333;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,208053691;0,992156863
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,443708609;2
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,428571429;1,854901961
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,241830065;1
2014-10-08 00:00:00 UTC;2014;10;nasser;chuvoso;em_recuperacao;0,071895425;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,288590604;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,488721805;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,08411215;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,351724138;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,423312883;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,209677419;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;-0,15942029;0,780392157
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,220779221;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,379310345;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,281045752;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,271523179;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,092105263;0,862745098
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,251612903;0,843137255
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,186206897;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;-0,014925373;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,3;2
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,459854015;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,183673469;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;-0,073684211;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,232876712;0,768627451
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,328947368;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,106666667;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,346938776;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,47761194;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,171052632;0,882352941
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,234042553;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,222222222;4
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,4;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,024;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,076923077;1,247058824
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,295774648;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,292517007;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,144736842;0,980392157
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,269565217;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,396226415;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,37007874;3
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,324137931;2
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,328244275;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,370967742;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,194444444;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,179487179;1,698039216
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,353846154;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,122302158;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,337931034;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,34375;2
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,153284672;0,992156863
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,38028169;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,309352518;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;-0,066666667;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,086956522;0,964705882
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,048543689;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,222929936;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,197530864;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;-0,031578947;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,133757962;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,257142857;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,159235669;1,635294118
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,246575342;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,376811594;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,1875;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,308270677;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,296551724;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,275;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,293233083;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,348484848;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,104166667;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,254901961;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,019607843;1,925490196
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,147058824;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,243243243;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,047619048;0,949019608
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,503546099;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,006802721;0,8
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,267080745;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,379746835;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,260606061;1,874509804
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,164556962;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,23699422;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,15;0,780392157
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,36;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,314685315;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,263888889;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,460526316;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,260115607;2
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,384615385;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,514285714;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,092592593;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,441558442;2
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,258741259;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,2;2,988235294
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,215189873;2
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,193277311;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,51048951;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,232704403;2
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,312977099;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,48;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,248120301;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,26744186;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,048275862;1,22745098
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,307189542;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,432624113;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,099337748;0,996078431
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,347826087;1
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,113924051;0,717647059
2015-09-02 00:00:00 UTC;2015;9;prada;seco;em_recuperacao;0,493150685;1
